	Unnamed: 0	t	Vhall	err_Vhall	I_fuente	B	err_B	Vdiodo	err_Vdiodo	frec_TTL	DVdiodo	Mnorm	tipo	Hc
0	0	0.0	0.712010536	0.001	0.0	0.00010328949612582478	0.0061503338203263	0.0160146	0	600	0.0004869999999999996	0.5987214162773533	comienzo	0.0017069924534185489
1	1	0.31661343574523926	0.711973133	0.001	0.002	-5.871362102382021e-05	0.0061501714831954	0.0159845	0	600	0.00045689999999999793	0.5617162527661637	comienzo	0.0017069924534185489
2	2	0.6407294273376465	0.711997147	0.001	0.004	4.5297898245599995e-05	0.0061502757086753	0.0160406	0	600	0.0005129999999999978	0.6306860093434934	comienzo	0.0017069924534185489
3	3	1.0327472686767578	0.712196939	0.001	0.007	0.0009106543344000852	0.0061511429130246	0.0161221999999999	0	600	0.0005945999999998983	0.7310056552740323	comienzo	0.0017069924534185489
4	4	1.4370758533477783	0.712390278	0.001	0.009	0.0017480609773569246	0.0061519822231117	0.0161633	0	600	0.0006356999999999977	0.7815343004671715	comienzo	0.0017069924534185489
5	5	1.838268518447876	0.712369203	0.001	0.011	0.0016567791097544917	0.0061518907282566	0.0161306999999999	0	600	0.0006030999999998999	0.7414556183918115	comienzo	0.0017069924534185489
6	6	2.240980863571167	0.712347452	0.001	0.013	0.0015625692923307956	0.0061517963000314	0.0161701	0	600	0.000642499999999999	0.7898942709613948	comienzo	0.0017069924534185489
7	7	2.64288067817688	0.712354005	0.001	0.015	0.0015909522142000367	0.0061518247486028	0.0161479	0	600	0.000620299999999999	0.762601426112612	comienzo	0.0017069924534185489
8	8	3.0456483364105225	0.712627914	0.001	0.017	0.0027773306281039358	0.0061530139874924	0.0162223	0	600	0.0006946999999999977	0.8540693385788016	comienzo	0.0017069924534185489
9	9	3.4489762783050537	0.712685321	0.001	0.02	0.0030259768047787962	0.0061532632619888	0.0162306	0	600	0.0007030000000000005	0.8642734202114581	comienzo	0.0017069924534185489
10	10	3.8492519855499268	0.712635946	0.001	0.022	0.002812119523030521	0.006153048863697	0.016237	0	600	0.0007094000000000007	0.8721416277354317	comienzo	0.0017069924534185489
11	11	4.253418922424316	0.712652699	0.001	0.024	0.002884681569432679	0.0061531216084812	0.0162112	0	600	0.0006835999999999978	0.8404229161544101	comienzo	0.0017069924534185489
12	12	4.656976699829102	0.712978734	0.001	0.026	0.00429683263484949	0.006154537485071	0.0162619	0	600	0.0007342999999999985	0.9027538726333881	comienzo	0.0017069924534185489
13	13	5.058074474334717	0.713073682	0.001	0.028	0.004708079646240993	0.0061549498775307	0.0162667	0	600	0.0007390999999999977	0.9086550282763675	comienzo	0.0017069924534185489
14	14	5.460782051086426	0.713125794	0.001	0.031	0.004933791659738851	0.0061551762298166	0.0162358999999999	0	600	0.0007082999999998996	0.8707892795671246	comienzo	0.0017069924534185489
15	15	5.865098476409912	0.713022936	0.001	0.033	0.004488284170400714	0.0061547294664632	0.0162296999999999	0	600	0.0007020999999998983	0.8631669535282736	comienzo	0.0017069924534185489
16	16	6.272527456283569	0.713312036	0.001	0.035	0.005740459160852207	0.006155985252726	0.0162667	0	600	0.0007390999999999977	0.9086550282763675	comienzo	0.0017069924534185489
17	17	6.670802354812622	0.713429395	0.001	0.037	0.00624877463890251	0.006156495106332	0.0162791	0	600	0.0007515000000000004	0.9238996803540691	comienzo	0.0017069924534185489
18	18	7.070796012878418	0.713385568	0.001	0.039	0.006058947335870435	0.0061563046997516	0.0163354999999999	0	600	0.0008078999999998979	0.993238259158959	comienzo	0.0017069924534185489
19	19	7.472416162490845	0.713412317	0.001	0.042	0.006174804924315669	0.0061564209102006	0.0162542	0	600	0.0007265999999999991	0.8932874354561084	comienzo	0.0017069924534185489
20	20	7.877314567565918	0.71354154	0.001	0.044	0.00673450678800015	0.0061569823471864	0.0162666	0	600	0.0007389999999999983	0.9085320875338061	comienzo	0.0017069924534185489
21	21	8.27822732925415	0.713703939	0.001	0.046	0.007437903419872505	0.0061576879959892	0.0162717	0	600	0.0007440999999999993	0.9148020654044735	comienzo	0.0017069924534185489
22	22	8.680967330932617	0.713823395	0.001	0.048	0.00795530160617276	0.0061582071016834	0.0162708	0	600	0.0007431999999999977	0.9136955987214128	comienzo	0.0017069924534185489
23	23	9.082324743270874	0.713803221	0.001	0.05	0.007867922227904677	0.0061581194309114	0.0163146	0	600	0.0007869999999999978	0.967543643963606	comienzo	0.0017069924534185489
