	Unnamed: 0	t	Vhall	err_Vhall	I_fuente	B	err_B	Vdiodo	err_Vdiodo	frec_TTL	DVdiodo	Mnorm	tipo	Hc
0	0	0.0	0.736379097	0.001	0.0	0.000318707486189559	0.0062569852578738	0.0075936999999999	0	600	0.00043489999999990047	0.7877196160114122	comienzo	0.001682499229919621
1	1	0.22481489181518555	0.736662685	0.001	0.006	0.0015470084242455962	0.0062582366509094	0.0075506	0	600	0.0003918000000000003	0.7096540481796785	comienzo	0.001682499229919621
2	2	0.6272525787353516	0.736816138	0.001	0.0121	0.0022116573651301784	0.006258913891811	0.00756	0	600	0.0004012	0.7266799492845502	comienzo	0.001682499229919621
3	3	1.028369426727295	0.73709386	0.001	0.0181	0.0034145509752935253	0.0062601397468643	0.0075805	0	600	0.00042170000000000055	0.7638109038217726	comienzo	0.001682499229919621
4	4	1.4317693710327148	0.737232541	0.001	0.0241	0.0040152181487654835	0.0062607519629279	0.0075979	0	600	0.00043910000000000043	0.795326933526536	comienzo	0.001682499229919621
5	5	1.832162618637085	0.737477587	0.001	0.0302	0.005076582634099821	0.0062618338691947	0.0076155	0	600	0.0004567	0.8272052164462962	comienzo	0.001682499229919621
6	6	2.2366857528686523	0.737690487	0.001	0.0362	0.0059987135765661136	0.0062627739872682	0.0076364	0	600	0.0004775999999999999	0.8650606774135121	comienzo	0.001682499229919621
7	7	2.6397151947021484	0.737911978	0.001	0.0422	0.006958054603235172	0.0062637521794309	0.007647	0	600	0.00048820000000000027	0.8842600978083688	comienzo	0.001682499229919621
8	8	3.039921283721924	0.73813987	0.001	0.0483	0.007945120196192753	0.0062647587879651	0.0076558	0	600	0.000497	0.900199239268249	comienzo	0.001682499229919621
9	9	3.4431722164154053	0.738259903	0.001	0.0543	0.00846501753492956	0.0062652890386944	0.0076511999999999	0	600	0.0004923999999998999	0.8918674153231299	comienzo	0.001682499229919621
10	10	3.8478317260742188	0.738552194	0.001	0.0603	0.009731013661301687	0.0062665804191071	0.0076522	0	600	0.0004933999999999997	0.8936786813982973	comienzo	0.001682499229919621
11	11	4.248219966888428	0.738932613	0.001	0.0664	0.011378717423641379	0.0062682615275682	0.0076720999999999	0	600	0.0005132999999998998	0.9297228762903458	comienzo	0.001682499229919621
