	Unnamed: 0	t	Vhall	err_Vhall	I_fuente	B	err_B	Vdiodo	err_Vdiodo	frec_TTL	DVdiodo	Mnorm	tipo	Hc
0	0	0.0	0.736253591	0.001	0.0	7.42460290667948e-05	0.0062564315095963	0.0075648	0	600	0.00039780000000000024	0.7263100237356221	comienzo	0.0017054950747000326
1	1	0.22436118125915527	0.736500721	0.001	0.006	0.0011446369159233596	0.0062575219215669	0.0075141999999999	0	600	0.0003471999999999	0.6339236808469966	comienzo	0.0017054950747000326
2	2	0.625112771987915	0.736656197	0.001	0.0121	0.0018180480498404164	0.006258208018626	0.0075214	0	600	0.0003544000000000004	0.647069563629725	comienzo	0.0017054950747000326
3	3	1.0283162593841553	0.736803894	0.001	0.0181	0.0024577661043709747	0.006258859852337	0.0075457	0	600	0.00037870000000000004	0.6914369180208144	comienzo	0.0017054950747000326
4	4	1.4290862083435059	0.736981643	0.001	0.0241	0.003227647987379391	0.006259644398293	0.0075685	0	600	0.00040149999999999995	0.7330655468322074	comienzo	0.0017054950747000326
5	5	1.8315041065216064	0.737232985	0.001	0.0302	0.0043162822538962324	0.0062607539230828	0.0075983	0	600	0.0004312999999999999	0.7874748950155195	comienzo	0.0017054950747000326
6	6	2.2360124588012695	0.737609825	0.001	0.0362	0.005948484341069306	0.0062624177868631	0.0076071	0	600	0.00044010000000000056	0.8035420850830759	comienzo	0.0017054950747000326
7	7	2.637840747833252	0.737781917	0.001	0.0422	0.006693864135108409	0.0062631777613605	0.0076334	0	600	0.0004664000000000005	0.8515610735804282	comienzo	0.0017054950747000326
8	8	3.039883852005005	0.737865994	0.001	0.0483	0.007058025728578378	0.0062635490842487	0.0076393	0	600	0.00047230000000000015	0.8623333941939022	comienzo	0.0017054950747000326
9	9	3.4446520805358887	0.738034794	0.001	0.0543	0.007789146926739256	0.0062642946443393	0.0076367999999999	0	600	0.0004697999999999005	0.8577688515608921	comienzo	0.0017054950747000326
10	10	3.84464955329895	0.738334577	0.001	0.0603	0.009087593053209043	0.0062656189350276	0.0076379	0	600	0.00047090000000000066	0.8597772503195193	comienzo	0.0017054950747000326
11	11	4.247961759567261	0.738737653	0.001	0.0664	0.010833430778741205	0.006267399928603	0.0076404	0	600	0.00047340000000000056	0.8643417929523474	comienzo	0.0017054950747000326
12	12	4.649506568908691	0.738810517	0.001	0.0724	0.011149025654230583	0.0062677219283052	0.0076542	0	600	0.00048720000000000013	0.8895380682855583	comienzo	0.0017054950747000326
13	13	5.052335977554321	0.73910955	0.001	0.0784	0.01244422331566163	0.006269043570618	0.0076534	0	600	0.00048640000000000055	0.8880774146430539	comienzo	0.0017054950747000326
14	14	5.45625376701355	0.739207917	0.001	0.0845	0.012870278996345286	0.0062694783812581	0.0076514	0	600	0.0004844000000000003	0.8844257805367908	comienzo	0.0017054950747000326
15	15	5.857110261917114	0.739481194	0.001	0.0905	0.014053920037042856	0.0062706864901551	0.0076462	0	600	0.00047919999999999994	0.8749315318605075	comienzo	0.0017054950747000326
16	16	6.261711597442627	0.739926604	0.001	0.0965	0.01598311845453425	0.0062726560263125	0.0076685	0	600	0.0005015000000000002	0.9156472521453356	comienzo	0.0017054950747000326
17	17	6.665920257568359	0.740079065	0.001	0.1026	0.016643470758993962	0.0062733303162915	0.0076682	0	600	0.0005012000000000003	0.9150995070293964	comienzo	0.0017054950747000326
18	18	7.0659918785095215	0.740273758	0.001	0.1086	0.01748674196416843	0.0062741914825145	0.0076673	0	600	0.0005003000000000004	0.9134562716815784	comienzo	0.0017054950747000326
19	19	7.467604160308838	0.74047209	0.001	0.1146	0.01834577472171327	0.0062750688561072	0.0076728	0	600	0.0005057999999999998	0.9234982654737993	comienzo	0.0017054950747000326
20	20	7.869642734527588	0.740692262	0.001	0.1207	0.019299402781200337	0.0062760429762242	0.0076714	0	600	0.0005044000000000003	0.9209421215994165	comienzo	0.0017054950747000326
21	21	8.27573275566101	0.741124776	0.001	0.1267	0.02117274492516529	0.0062779569765347	0.0076727	0	600	0.0005057000000000004	0.9233156837684873	comienzo	0.0017054950747000326
22	22	8.675933361053467	0.74134622	0.001	0.1327	0.02213188238135787	0.0062789371371861	0.0076707	0	600	0.0005037000000000002	0.9196640496622241	comienzo	0.0017054950747000326
23	23	9.076797008514404	0.741464601	0.001	0.1388	0.022644624434435146	0.0062794611752947	0.0076633	0	600	0.0004962999999999999	0.9061530034690524	comienzo	0.0017054950747000326
24	24	9.47948431968689	0.741522482	0.001	0.1448	0.022895323641015198	0.0062797174121117	0.0076854	0	600	0.0005184000000000005	0.9465035603432546	comienzo	0.0017054950747000326
25	25	9.884299993515015	0.741805364	0.001	0.1508	0.024120566690647872	0.0062809698564492	0.007683	0	600	0.000516	0.9421215994157386	comienzo	0.0017054950747000326
26	26	10.284781694412231	0.742170138	0.001	0.1569	0.025700507472269808	0.0062825852094111	0.007689	0	600	0.0005219999999999999	0.9530765017345262	comienzo	0.0017054950747000326
27	27	10.687617301940918	0.742288617	0.001	0.1629	0.026213673991445797	0.0062831099593157	0.0076767	0	600	0.0005097000000000001	0.9306189519810117	comienzo	0.0017054950747000326
28	28	11.092325448989868	0.742670767	0.001	0.1689	0.027868875211096922	0.0062848027944138	0.0076962	0	600	0.0005292000000000005	0.9662223845170725	comienzo	0.0017054950747000326
29	29	11.491626739501953	0.742761745	0.001	0.175	0.028262927014213835	0.0062852058668558	0.007679	0	600	0.0005120000000000003	0.9348183312032141	comienzo	0.0017054950747000326
30	30	11.89596176147461	0.742822739	0.001	0.175	0.028527109516349947	0.0062854761101982	0.0077046	0	600	0.0005376000000000001	0.9815592477633743	bajada	0.0017054950747000326
31	31	12.297647714614868	0.74283713	0.001	0.169	0.02858944106352256	0.0062855398732889	0.0076908	0	600	0.0005238000000000005	0.9563629724301634	bajada	0.0017054950747000326
