	t	Vhall	err_Vhall	I_fuente	B	err_B	Vdiodo	err_Vdiodo	frec_TTL
0	1744407745.2910204	0.416426944	0.001	0.0	1.897352137482688	0.005032047821044039	0.026464599999999998	0	600
1	1744407745.7505133	0.416674742	0.001	0.007	1.8984254216690728	0.0050328168049404405	0.0263464	0	600
2	1744407746.1527622	0.416840702	0.001	0.014	1.8991442420129514	0.005033332013540098	0.026385400000000003	0	600
3	1744407746.554099	0.417160954	0.001	0.021	1.9005313452472716	0.00503432663918869	0.026385000000000002	0	600
4	1744407746.9568727	0.417529623	0.001	0.029	1.9021281563906642	0.005035472338636158	0.0264236	0	600
5	1744407747.3606865	0.417954546	0.001	0.036	1.9039686197371446	0.005036793788361351	0.0265494	0	600
6	1744407747.7619889	0.418174999	0.001	0.043	1.9049234648881996	0.005037479758509677	0.0265886	0	600
7	1744407748.1643114	0.418487457	0.001	0.05	1.9062768100738325	0.005038452474521062	0.026499	0	600
8	1744407748.5680826	0.418928216	0.001	0.057	1.9081858636767948	0.005039825521235283	0.0265742	0	600
9	1744407748.969729	0.419082315	0.001	0.064	1.9088533106288996	0.005040305821115922	0.0265704	0	600
10	1744407749.3730226	0.419362412	0.001	0.071	1.9100664910450202	0.005041179169980736	0.0265568	0	600
11	1744407749.774237	0.419864134	0.001	0.079	1.9122395928802303	0.0050427446307018745	0.026440399999999996	0	600
12	1744407750.176984	0.420384505	0.001	0.086	1.9144934688814623	0.005044369742828402	0.0265812	0	600
13	1744407750.5802882	0.420520377	0.001	0.093	1.9150819694705408	0.005044794314516798	0.0266754	0	600
14	1744407750.9818401	0.420842516	0.001	0.1	1.9164772458428998	0.005045801337145721	0.026583000000000002	0	600
15	1744407751.384568	0.421377777	0.001	0.107	1.9187956147033771	0.005047475849959246	0.0265748	0	600
16	1744407751.7885382	0.421570947	0.001	0.114	1.9196322893588786	0.005048080549934639	0.0266992	0	600
17	1744407752.189287	0.421912762	0.001	0.121	1.92111278812872	0.005049151070144203	0.026621400000000007	0	600
18	1744407752.5919085	0.422417083	0.001	0.129	1.9232971469781128	0.005050731707469012	0.026718400000000003	0	600
19	1744407752.996196	0.422806731	0.001	0.136	1.924984824185582	0.00505195389179926	0.026762599999999998	0	600
20	1744407753.396024	0.422985714	0.001	0.143	1.9257600508764017	0.005052515575008833	0.026684000000000003	0	600
21	1744407753.8001544	0.423360827	0.001	0.15	1.9273847728314109	0.005053693320474937	0.026645399999999996	0	600
22	1744407754.2015295	0.42385661	0.001	0.157	1.9295321511547971	0.005055251114666513	0.026724199999999997	0	600
23	1744407754.6068435	0.424024927	0.001	0.164	1.9302611803414722	0.005055780286931726	0.0266128	0	600
24	1744407755.0098677	0.424308151	0.001	0.171	1.931487904691163	0.005056671064723248	0.0267988	0	600
25	1744407755.4099612	0.424840914	0.001	0.179	1.9337954539974163	0.00505834786240415	0.0267582	0	600
26	1744407755.813461	0.425301736	0.001	0.186	1.9357914062058208	0.005059799483871747	0.02669	0	600
27	1744407756.2136495	0.425523825	0.001	0.193	1.936753337341948	0.005060499492845556	0.0266484	0	600
28	1744407756.6161265	0.425634176	0.001	0.2	1.937231299162672	0.005060847411344999	0.0265538	0	600
29	1744407757.0200186	0.425987857	0.001	0.207	1.9387631929807205	0.005061962955822112	0.0268142	0	600
30	1744407757.421622	0.426120516	0.001	0.214	1.939337777145571	0.005062381550796743	0.026782	0	600
31	1744407757.8248675	0.426547068	0.001	0.221	1.9411852961581169	0.005063728150393691	0.0267478	0	600
32	1744407758.2283835	0.427081093	0.001	0.229	1.9434983115482096	0.005065415429653805	0.026898	0	600
33	1744407758.6288896	0.427601226	0.001	0.236	1.9457511567032024	0.005067060304763318	0.0268306	0	600
34	1744407759.0319643	0.427708448	0.001	0.243	1.9462155659277829	0.00506739956741596	0.026968399999999997	0	600
35	1744407759.4340773	0.427966891	0.001	0.25	1.947334956661291	0.005068217566778322	0.0269482	0	600
36	1744407759.8368425	0.428499046	0.001	0.257	1.949639872545219	0.005069903033421305	0.0268444	0	600
37	1744407760.2399683	0.428641693	0.001	0.264	1.9502577176018185	0.005070355092444393	0.0269876	0	600
38	1744407760.641954	0.428998745	0.001	0.271	1.9518042121873969	0.0050714870997882	0.026857199999999998	0	600
39	1744407761.0459123	0.429548858	0.001	0.279	1.9541869093182238	0.005073232542549994	0.026895199999999998	0	600
40	1744407761.4485729	0.429996161	0.001	0.286	1.9561243068614749	0.0050746529869932005	0.026989600000000002	0	600
41	1744407761.8493404	0.430185293	0.001	0.293	1.9569434917812054	0.0050752539149428524	0.0269004	0	600
42	1744407762.2520356	0.430515022	0.001	0.3	1.9583716426197615	0.0050763020225382685	0.0270422	0	600
43	1744407762.6566162	0.431025756	0.001	0.307	1.9605837780108826	0.00507792664720104	0.0270426	0	600
44	1744407763.0576067	0.431132525	0.001	0.314	1.9610462251625793	0.005078266452856327	0.0270828	0	600
45	1744407763.4610627	0.431475853	0.001	0.321	1.9625332771692265	0.005079359553247937	0.0270632	0	600
46	1744407763.8642616	0.431954817	0.001	0.329	1.9646078075812863	0.005080885556752583	0.027123800000000003	0	600
47	1744407764.2657692	0.432397572	0.001	0.336	1.9665255064325395	0.005082297294231878	0.0269476	0	600
48	1744407764.6683476	0.43256991	0.001	0.343	1.9672719517231116	0.005082847083997024	0.0270722	0	600
49	1744407765.070069	0.432892225	0.001	0.35	1.9686679904019333	0.005083875756136866	0.0270428	0	600
50	1744407765.4741557	0.433089343	0.001	0.35	1.9695217649774013	0.005084505135501239	0.02705	0	600
51	1744407765.888373	0.432876844	0.001	0.343	1.968601370880909	0.0050838266548149805	0.0270976	0	600
52	1744407766.2776897	0.43269372	0.001	0.336	1.9678082083317863	0.005083242159068968	0.0270214	0	600
53	1744407766.680369	0.43247214	0.001	0.329	1.966848481820599	0.0050825351602110875	0.027066	0	600
54	1744407767.0816596	0.432002012	0.001	0.322	1.9648122226579876	0.005081035989216022	0.027046600000000004	0	600
55	1744407767.484869	0.43187869	0.001	0.315	1.9642780797172321	0.0050806429297710985	0.0269748	0	600
56	1744407767.8881984	0.431588077	0.001	0.308	1.963019351489975	0.0050797169938236655	0.026958799999999998	0	600
57	1744407768.290346	0.431188656	0.001	0.3	1.9612893446174013	0.005078445121395407	0.0270014	0	600
58	1744407768.6926749	0.430790835	0.001	0.293	1.9595662678035777	0.005077179198124069	0.026744200000000003	0	600
59	1744407769.0964563	0.430624019	0.001	0.286	1.9588437398782679	0.005076648619635989	0.027042999999999994	0	600
60	1744407769.497179	0.430276886	0.001	0.279	1.9573402073256552	0.005075545002216284	0.0268276	0	600
61	1744407769.9002137	0.429835986	0.001	0.272	1.9554305430112655	0.00507414421498454	0.026690799999999997	0	600
62	1744407770.3043175	0.429691716	0.001	0.265	1.9548056682763213	0.00507368608144514	0.027034999999999997	0	600
63	1744407770.7046409	0.42938319	0.001	0.258	1.9534693537100674	0.0050727067256371335	0.026906799999999998	0	600
64	1744407771.1082876	0.428937241	0.001	0.251	1.951537820729034	0.005071292056661831	0.026875	0	600
65	1744407771.5127938	0.428472579	0.001	0.244	1.9495252363796285	0.005069819169633145	0.026847799999999998	0	600
66	1744407771.9121683	0.428316191	0.001	0.237	1.9488478751122238	0.005069323713372282	0.026855999999999998	0	600
67	1744407772.3160577	0.427995168	0.001	0.23	1.947457432455843	0.005068307088440738	0.0268778	0	600
68	1744407772.7173784	0.427577186	0.001	0.223	1.9456470325704787	0.005066984248014631	0.026823200000000002	0	600
69	1744407773.1195426	0.427451301	0.001	0.216	1.9451017885418622	0.005066586029491128	0.027008200000000003	0	600
70	1744407773.5237205	0.427103302	0.001	0.209	1.943594505094951	0.0050654856336664784	0.026882200000000002	0	600
71	1744407773.9250762	0.426600217	0.001	0.201	1.941415499715943	0.005063896007954342	0.0268544	0	600
72	1744407774.3278573	0.426169692	0.001	0.194	1.9395507725012626	0.005062536746089499	0.0269226	0	600
73	1744407774.731818	0.425987887	0.001	0.187	1.9387633229193222	0.005061963050473916	0.0268252	0	600
74	1744407775.1334822	0.42568917	0.001	0.18	1.9374694939444945	0.005061020823105036	0.026860600000000002	0	600
75	1744407775.5360327	0.42525537	0.001	0.173	1.9355905817658097	0.005059653375382764	0.0268194	0	600
76	1744407775.9416559	0.425104429	0.001	0.166	1.9349368130171631	0.005059177811388749	0.0266636	0	600
77	1744407776.3418665	0.424747979	0.001	0.159	1.9333929258661897	0.005058055250914097	0.026775600000000004	0	600
78	1744407776.7518263	0.424294164	0.001	0.152	1.9314273229838248	0.005056627063439223	0.0267798	0	600
79	1744407777.1448457	0.423692694	0.001	0.145	1.9288221839609718	0.005054735927432393	0.0267878	0	600
80	1744407777.5480475	0.423536985	0.001	0.138	1.9281477636372493	0.005054246670711214	0.0268204	0	600
81	1744407777.9518135	0.423188439	0.001	0.131	1.926638110976503	0.0050531519768541745	0.026802	0	600
82	1744407778.3522227	0.422726161	0.001	0.124	1.9246358524146354	0.005051701104799733	0.0268144	0	600
83	1744407778.7560678	0.422518092	0.001	0.117	1.9237346459183082	0.005051048456227779	0.026698	0	600
84	1744407779.157725	0.422261888	0.001	0.11	1.9226249529357635	0.005050245148587672	0.0265274	0	600
85	1744407779.5601153	0.421766612	0.001	0.103	1.9204797705747438	0.005048693268916834	0.026629200000000002	0	600
86	1744407779.9643908	0.421609488	0.001	0.095	1.919799221480314	0.0050482012232958935	0.026616	0	600
87	1744407780.365662	0.421244935	0.001	0.088	1.918220237913057	0.005047060119754303	0.0267166	0	600
88	1744407780.7697766	0.420749846	0.001	0.081	1.9160758655026537	0.005045511587677432	0.0266042	0	600
89	1744407781.1715138	0.420218839	0.001	0.074	1.913775921935879	0.005043852208402459	0.026556600000000003	0	600
90	1744407781.5735745	0.420088044	0.001	0.067	1.9132094112894726	0.005043443716290801	0.0266484	0	600
91	1744407781.9756038	0.419694318	0.001	0.06	1.9115040710947635	0.005042214619839774	0.0265002	0	600
92	1744407782.377355	0.419153374	0.001	0.053	1.9091610875318623	0.0050405273437896265	0.0265154	0	600
93	1744407782.7800767	0.419033681	0.001	0.046	1.9086426628306097	0.005040154223231625	0.026566	0	600
94	1744407783.184058	0.418686892	0.001	0.039	1.9071406202406282	0.005039073619147066	0.0265198	0	600
95	1744407783.585625	0.418160075	0.001	0.032	1.904858824765206	0.00503743331194304	0.026506800000000004	0	600
96	1744407783.9884675	0.417925262	0.001	0.025	1.9038417823368667	0.005036702687314708	0.0265166	0	600
97	1744407784.3916986	0.417647424	0.001	0.018	1.9026383862974443	0.005035838582954874	0.026474000000000004	0	600
98	1744407784.7923656	0.417050045	0.001	0.011	1.9000509665685585	0.005033982118307906	0.0265544	0	600
99	1744407785.1959393	0.41649085	0.001	0.004	1.89762893269175	0.00503224610603249	0.026522200000000003	0	600
100	1744407785.6017253	0.416351933	0.001	-0.004	1.897027243334612	0.00503181510875605	0.0264844	0	600
101	1744407786.0038579	0.415988883	0.001	-0.011	1.8954547696912936	0.005030689231813188	0.026384799999999996	0	600
102	1744407786.4057677	0.415410059	0.001	-0.018	1.8929477169874782	0.005028895715595117	0.026383200000000002	0	600
103	1744407786.8059442	0.414752136	0.001	-0.025	1.8900980638354798	0.005026859364273386	0.026288199999999994	0	600
104	1744407787.2081823	0.414599495	0.001	-0.032	1.889436931899411	0.005026387265424392	0.026306599999999996	0	600
105	1744407787.6162884	0.414259359	0.001	-0.039	1.887963705359971	0.005025335734517775	0.0262292	0	600
106	1744407788.013339	0.413725943	0.001	-0.046	1.8856533277234901	0.005023687973713809	0.0261534	0	600
107	1744407788.4158604	0.413591245	0.001	-0.053	1.8850699120650196	0.005023272132155508	0.0262054	0	600
108	1744407788.8194215	0.413122338	0.001	-0.06	1.883038941403492	0.005021825303810575	0.026078200000000003	0	600
109	1744407789.2210772	0.412713981	0.001	-0.067	1.881270230152798	0.005020566302438999	0.0260568	0	600
110	1744407789.624252	0.412628312	0.001	-0.074	1.8808991731508713	0.005020302295168551	0.025795599999999995	0	600
111	1744407790.0277908	0.412356294	0.001	-0.081	1.8797209852001533	0.005019464285083733	0.025743	0	600
112	1744407790.4283583	0.411788348	0.001	-0.088	1.8772610482332668	0.005017715936059651	0.0255376	0	600
113	1744407790.8321757	0.41131764	0.001	-0.095	1.8752222769243585	0.0050162682869762274	0.0252832	0	600
114	1744407791.2334132	0.411138402	0.001	-0.103	1.8744459457554257	0.0050157173711419326	0.025247000000000002	0	600
115	1744407791.6362233	0.410796581	0.001	-0.11	1.872965420997864	0.005014667229227856	0.025145400000000002	0	600
116	1744407792.039511	0.410179351	0.001	-0.117	1.8702920208963203	0.0050127726326055855	0.0250678	0	600
117	1744407792.4415686	0.410002008	0.001	-0.124	1.8695238975157196	0.005012228670206519	0.0250622	0	600
118	1744407792.8444674	0.409702989	0.001	-0.131	1.868228760492303	0.005011311891351256	0.025075800000000002	0	600
119	1744407793.245092	0.409171785	0.001	-0.138	1.8659279636620445	0.005009684480163597	0.0251212	0	600
120	1744407793.6475751	0.408958801	0.001	-0.145	1.8650054688914934	0.005009032421189612	0.025085200000000002	0	600
121	1744407794.0519118	0.408531541	0.001	-0.152	1.8631548833279505	0.005007725115720404	0.0250706	0	600
122	1744407794.4533672	0.407956446	0.001	-0.159	1.86066398199231	0.005005967092829428	0.025018399999999996	0	600
123	1744407794.8564186	0.407485892	0.001	-0.166	1.8586258777015567	0.00500453002769178	0.025014799999999997	0	600
124	1744407795.2595358	0.407402955	0.001	-0.173	1.8582666537749464	0.005004276868466231	0.025055	0	600
125	1744407795.6608727	0.407100181	0.001	-0.18	1.8569552527699	0.005003353001417825	0.0250922	0	600
126	1744407796.0662227	0.406492117	0.001	-0.187	1.8543215532424222	0.00500149915044832	0.024968	0	600
127	1744407796.469939	0.406390221	0.001	-0.194	1.853880212450907	0.0050011886962908194	0.024953600000000003	0	600
128	1744407796.8692367	0.406102713	0.001	-0.201	1.8526349328689122	0.005000313039974827	0.0249762	0	600
129	1744407797.2713234	0.405541968	0.001	-0.209	1.8502061854976888	0.004998606534623825	0.024895000000000004	0	600
130	1744407797.673311	0.405026679	0.001	-0.216	1.8479743210955628	0.004997039930886238	0.024896800000000004	0	600
131	1744407798.0755985	0.4048033	0.001	-0.223	1.847006802599568	0.004996361270903251	0.024779199999999998	0	600
132	1744407798.4796212	0.404449337	0.001	-0.23	1.845473687358665	0.004995286454589327	0.0248038	0	600
133	1744407798.8812895	0.403962605	0.001	-0.237	1.843365511511372	0.004993809640585465	0.0248726	0	600
134	1744407799.2837503	0.403855696	0.001	-0.244	1.8429024579795348	0.0049934854432461305	0.0249098	0	600
135	1744407799.6876683	0.403503077	0.001	-0.251	1.8413751639879818	0.004992416599182056	0.0249982	0	600
136	1744407800.088484	0.402980332	0.001	-0.258	1.839111005512079	0.004990833373769139	0.0247382	0	600
137	1744407800.491872	0.402543477	0.001	-0.265	1.8372188612524676	0.004989511470983829	0.024694200000000003	0	600
138	1744407800.895221	0.402328774	0.001	-0.272	1.8362889210000468	0.004988862187018602	0.024752599999999996	0	600
139	1744407801.2959979	0.401990411	0.001	-0.279	1.8348233738319593	0.004987839474240723	0.024691199999999996	0	600
140	1744407801.6996055	0.401468299	0.001	-0.286	1.8325619570605496	0.00498626265176995	0.0247242	0	600
141	1744407802.1012495	0.401291306	0.001	-0.293	1.8317953496303008	0.004985728469965433	0.024791399999999998	0	600
142	1744407802.5040188	0.400994974	0.001	-0.3	1.830511850774298	0.004984834510948494	0.024638	0	600
143	1744407802.9072988	0.400304668	0.001	-0.308	1.8275219375644793	0.004982753971904985	0.024669000000000003	0	600
144	1744407803.3086708	0.399763436	0.001	-0.315	1.8251777065910035	0.0049811246332229255	0.0248122	0	600
145	1744407803.711888	0.399685141	0.001	-0.322	1.8248385884973424	0.0049808890703727715	0.024772	0	600
146	1744407804.115547	0.39929389	0.001	-0.329	1.8231439682372623	0.004979712454647035	0.0246434	0	600
147	1744407804.5167904	0.398804803	0.001	-0.336	1.8210255922097465	0.004978242845252994	0.024755799999999998	0	600
148	1744407804.919371	0.398599364	0.001	-0.343	1.8201357769974902	0.004977625949753958	0.0246544	0	600
149	1744407805.321226	0.398421459	0.001	-0.35	1.8193652194337533	0.004977091928873515	0.024645800000000002	0	600
150	1744407805.72408	0.398185715	0.001	-0.35	1.8183441445774788	0.004976384570597847	0.0247574	0	600
151	1744407806.1344407	0.398411817	0.001	-0.343	1.8193234571672092	0.004977062991469584	0.024905200000000002	0	600
152	1744407806.5324898	0.398477618	0.001	-0.336	1.8196084601646034	0.004977260482868603	0.0244886	0	600
153	1744407806.933917	0.398879759	0.001	-0.329	1.821350248137053	0.004978467984426907	0.024560000000000002	0	600
154	1744407807.3349972	0.399241218	0.001	-0.322	1.8229158307032014	0.004979554120043155	0.024775799999999997	0	600
155	1744407807.7360559	0.399391151	0.001	-0.315	1.8235652335148353	0.0049800048676234224	0.024642	0	600
156	1744407808.139216	0.399762134	0.001	-0.308	1.8251720672556953	0.004981120715664505	0.024612600000000002	0	600
157	1744407808.541003	0.400086815	0.001	-0.3	1.8265783537588938	0.004982097940655115	0.024541999999999998	0	600
