	t	Vhall	err_Vhall	I_fuente	B	err_B	Vdiodo	err_Vdiodo	frec_TTL
0	1744660880.8027928	0.724630899	0.001	0.0	3.2322718345051507	0.006205349040465754	0.0134467	0	600
1	1744660881.1101434	0.724680178	0.001	0.003	3.232485275983374	0.006205564789624206	0.013405399999999998	0	600
2	1744660881.5118866	0.724991268	0.001	0.006	3.2338326959687755	0.0062069269430792984	0.013598099999999998	0	600
3	1744660881.9134848	0.725082703	0.001	0.009	3.2342287271699237	0.006207327359022768	0.0137628	0	600
4	1744660882.3153334	0.725109952	0.001	0.012	3.2343467504017283	0.006207446693744048	0.013753200000000002	0	600
5	1744660882.7171655	0.725148818	0.001	0.015	3.2345150901913478	0.006207616907937349	0.0137486	0	600
6	1744660883.1217632	0.7253516	0.001	0.017	3.235393397174792	0.006208505066818495	0.013948000000000002	0	600
7	1744660883.5231042	0.72537505	0.001	0.02	3.2354949658483516	0.006208607782601468	0.014294700000000002	0	600
8	1744660883.9254835	0.725427715	0.001	0.023	3.2357230730634057	0.00620883847195238	0.014333300000000002	0	600
9	1744660884.3277469	0.725601238	0.001	0.026	3.2364746509287396	0.0062095986154014245	0.014389100000000002	0	600
10	1744660884.7302778	0.725709975	0.001	0.029	3.236945622052699	0.006210074999314645	0.0144427	0	600
11	1744660885.1331499	0.725844219	0.001	0.032	3.237527071306999	0.006210663179113806	0.014388699999999999	0	600
12	1744660885.5352407	0.726032273	0.001	0.035	3.2383415870996464	0.00621148721255933	0.0144704	0	600
13	1744660885.9384408	0.726047828	0.001	0.038	3.23840896026456	0.006211555377645522	0.0144693	0	600
14	1744660886.341761	0.726161414	0.001	0.041	3.2389009337978196	0.006212053155551868	0.014493800000000001	0	600
15	1744660886.7430515	0.726067863	0.001	0.044	3.2384957375939742	0.0062116431760273205	0.014476	0	600
16	1744660887.1475894	0.726337742	0.001	0.047	3.2396646609224007	0.006212825968466028	0.0145064	0	600
17	1744660887.5620918	0.726499322	0.001	0.05	3.24036451023045	0.006213534223955856	0.014474199999999998	0	600
18	1744660887.9507625	0.726544554	0.001	0.052	3.240560422991322	0.0062137325036647935	0.0144727	0	600
19	1744660888.3530173	0.726718808	0.001	0.055	3.2413151670272478	0.00621449642248475	0.0144785	0	600
20	1744660888.7554452	0.726879185	0.001	0.058	3.2420098057973745	0.006215199584279027	0.0145134	0	600
21	1744660889.1598704	0.726820393	0.001	0.061	3.2417551607885935	0.006214941806069439	0.014473500000000004	0	600
22	1744660889.5615096	0.726841688	0.001	0.064	3.2418473955392737	0.006215035174520665	0.014461499999999999	0	600
23	1744660889.9629707	0.727165244	0.001	0.067	3.2432488093449137	0.006216453977697892	0.014470699999999998	0	600
24	1744660890.3660502	0.727199072	0.001	0.07	3.2433953281120425	0.006216602332293628	0.014464200000000002	0	600
25	1744660890.7698739	0.727178856	0.001	0.07	3.243307766819732	0.006216513673485022	0.014449199999999999	0	600
26	1744660891.1715407	0.727161373	0.001	0.067	3.2432320429340247	0.0062164370014240805	0.014485000000000001	0	600
27	1744660891.573091	0.72703416	0.001	0.064	3.2426810469566454	0.006215879133195261	0.014482199999999997	0	600
28	1744660891.9779804	0.726866945	0.001	0.061	3.2419567908479343	0.0062151459161861955	0.0144833	0	600
29	1744660892.378117	0.726898537	0.001	0.059	3.2420936248579597	0.006215284436887571	0.014475500000000002	0	600
30	1744660892.7816384	0.726872018	0.001	0.056	3.2419787634654598	0.006215168159452616	0.014462800000000001	0	600
31	1744660893.1854498	0.726711133	0.001	0.053	3.24128192440168	0.00621446277387717	0.014460899999999999	0	600
32	1744660893.5854712	0.726535884	0.001	0.05	3.240522870735469	0.006213694497249832	0.0144788	0	600
33	1744660893.9889822	0.726487664	0.001	0.047	3.2403140160898802	0.006213483120738437	0.014577999999999999	0	600
34	1744660894.3908172	0.726284459	0.001	0.044	3.2394338769721545	0.006212592429314669	0.0144751	0	600
35	1744660894.7934198	0.72611094	0.001	0.041	3.2386823164319667	0.0062118319542188915	0.014489099999999996	0	600
36	1744660895.19736	0.726121018	0.001	0.039	3.2387259671395205	0.006211876120260632	0.014474500000000001	0	600
37	1744660895.5985832	0.72618146	0.001	0.036	3.238987758771388	0.006212141008841312	0.014479999999999998	0	600
38	1744660896.0013127	0.726025583	0.001	0.033	3.2383126107914966	0.006211457895875374	0.0144619	0	600
39	1744660896.4053788	0.725789955	0.001	0.03	3.2372920383644814	0.006210425419163626	0.0144737	0	600
40	1744660896.8069308	0.725786718	0.001	0.027	3.2372780179893725	0.006210411236388983	0.0144623	0	600
41	1744660897.211177	0.725481954	0.001	0.024	3.235957997723755	0.00620907606446758	0.014425999999999998	0	600
