	t	Vhall	err_Vhall	I_fuente	B	err_B	Vdiodo	err_Vdiodo	frec_TTL
0	1744660936.0370152	0.72477903	0.001	0.0	3.232913432338117	0.006205997596724007	0.014064299999999998	0	600
1	1744660936.254661	0.724869568	0.001	0.003	3.233305578375078	0.006206394027661762	0.0137832	0	600
2	1744660936.6563501	0.724907934	0.001	0.006	3.2334717525213375	0.006206562024857938	0.014022300000000001	0	600
3	1744660937.0569344	0.725042998	0.001	0.009	3.2340567534307474	0.006207153478210401	0.0141016	0	600
4	1744660937.460764	0.725096631	0.001	0.012	3.234289053331345	0.006207388355262662	0.0141239	0	600
5	1744660937.8621523	0.724974218	0.001	0.015	3.233758847530217	0.006206852279741042	0.0141319	0	600
6	1744660938.269124	0.725350498	0.001	0.017	3.2353886240968275	0.006208500239873611	0.0142341	0	600
7	1744660938.6843712	0.725424081	0.001	0.02	3.235707333167469	0.006208822553620789	0.014359	0	600
8	1744660939.0699341	0.72537775	0.001	0.023	3.2355066603224927	0.006208619609256256	0.014341800000000002	0	600
9	1744660939.4724612	0.725730869	0.001	0.026	3.2370361199574047	0.00621016654128618	0.014363499999999998	0	600
10	1744660939.876556	0.725783148	0.001	0.029	3.2372625552957857	0.006210395594625121	0.014410700000000002	0	600
11	1744660940.2768536	0.725799774	0.001	0.032	3.2373345672687748	0.0062104684408736685	0.014447399999999999	0	600
12	1744660940.6804638	0.726069837	0.001	0.035	3.238504287553958	0.006211651826653073	0.0144407	0	600
13	1744660941.0820532	0.726181136	0.001	0.038	3.238986355434491	0.006212139588874521	0.014464200000000002	0	600
14	1744660941.484928	0.726160148	0.001	0.041	3.238895450388833	0.0062120476072395625	0.014487700000000001	0	600
15	1744660941.8883102	0.726177863	0.001	0.044	3.23897217913306	0.0062121252445976926	0.014427600000000002	0	600
16	1744660942.289675	0.726446005	0.001	0.047	3.2401335790164554	0.006213300510440604	0.0144806	0	600
17	1744660942.692241	0.726542125	0.001	0.05	3.2405499022958817	0.0062137218557091764	0.014401699999999998	0	600
18	1744660943.0964386	0.726462965	0.001	0.052	3.2402070376392085	0.006213374853199328	0.0144651	0	600
19	1744660943.498258	0.726696688	0.001	0.055	3.2412193589650244	0.006214399444817679	0.0144394	0	600
20	1744660943.9007647	0.726888563	0.001	0.058	3.242050424604225	0.006215240703806885	0.014451400000000003	0	600
21	1744660944.3040476	0.726831316	0.001	0.061	3.241802471433424	0.006214989698065081	0.014447300000000001	0	600
22	1744660944.705034	0.726886982	0.001	0.064	3.2420435768399223	0.00621523377160989	0.0144538	0	600
23	1744660945.1081176	0.727169028	0.001	0.067	3.2432651989338583	0.006216470572475668	0.014463399999999998	0	600
24	1744660945.510058	0.727319081	0.001	0.07	3.243915121499898	0.0062171286656185765	0.014456699999999998	0	600
25	1744660945.9130485	0.727285647	0.001	0.07	3.243770309259736	0.006216982027129682	0.014462400000000004	0	600
26	1744660946.3161173	0.727320593	0.001	0.067	3.243921670405417	0.006217135297190892	0.014448599999999997	0	600
27	1744660946.7181084	0.726966868	0.001	0.064	3.242389586010753	0.006215584056253021	0.014449099999999998	0	600
28	1744660947.1215978	0.726858447	0.001	0.061	3.2419199835733967	0.00621510865570555	0.0145041	0	600
29	1744660947.524633	0.726944228	0.001	0.059	3.242291525679436	0.006215484782332121	0.0145398	0	600
30	1744660947.9250717	0.726983416	0.001	0.056	3.2424612601433784	0.0062156566183737445	0.0144992	0	600
31	1744660948.3282638	0.726721947	0.001	0.053	3.241328762936259	0.006214510184486335	0.014482900000000002	0	600
32	1744660948.7333472	0.726548306	0.001	0.05	3.2405766739790915	0.006213748951261467	0.014476099999999997	0	600
33	1744660949.133774	0.726625714	0.001	0.047	3.2409119502214327	0.0062140882930053825	0.014518799999999998	0	600
34	1744660949.5439613	0.726444578	0.001	0.044	3.240127398270307	0.006213294255342596	0.014518999999999999	0	600
35	1744660949.9379747	0.72623795	0.001	0.041	3.239232433158142	0.006212388587403726	0.014485799999999998	0	600
36	1744660950.33984	0.726218103	0.001	0.039	3.2391464701106307	0.00621230160294307	0.014487599999999998	0	600
37	1744660950.744384	0.726301168	0.001	0.036	3.2395062484419412	0.006212665663888055	0.014449300000000002	0	600
38	1744660951.145041	0.725996247	0.001	0.033	3.238185548164309	0.0062113293422383095	0.014474399999999998	0	600
39	1744660951.5484612	0.725968325	0.001	0.03	3.238064609976542	0.00621120698726128	0.014499300000000001	0	600
40	1744660951.9501877	0.725952872	0.001	0.027	3.2379976786028744	0.006211139272774287	0.0144791	0	600
41	1744660952.3528936	0.725769533	0.001	0.024	3.2372035848271072	0.0062103359415761885	0.0144753	0	600
42	1744660952.755924	0.725644164	0.001	0.021	3.2366605757424374	0.0062097866728546775	0.0143923	0	600
43	1744660953.1582754	0.725593747	0.001	0.019	3.236442205259928	0.006209565798122956	0.0144333	0	600
44	1744660953.5605505	0.725652898	0.001	0.016	3.236698405200641	0.006209824936898205	0.0144349	0	600
45	1744660953.9661503	0.725442058	0.001	0.013	3.2357851967088154	0.006208901300243827	0.014346300000000001	0	600
46	1744660954.365612	0.725214368	0.001	0.01	3.2347990060357756	0.006207903995178066	0.014230900000000001	0	600
