	t	Vhall	err_Vhall	I_fuente	B	err_B	Vdiodo	err_Vdiodo	frec_TTL
0	1744661878.3934412	0.73355718	0.001	0.0	3.2709341168501562	0.006244545586137323	0.009117799999999999	0	600
1	1744661878.6176405	0.73354871	0.001	0.002	3.2708974308516465	0.006244508283056173	0.008839900000000001	0	600
2	1744661879.0220473	0.733456077	0.001	0.004	3.2704962107690094	0.006244100327757752	0.0088541	0	600
3	1744661879.4237566	0.733787579	0.001	0.007	3.2719320409789177	0.006245560375731126	0.008984699999999998	0	600
4	1744661879.8259735	0.733913968	0.001	0.009	3.2724794679760403	0.0062461171198515296	0.009070900000000002	0	600
5	1744661880.2302723	0.733891258	0.001	0.011	3.2723811044546527	0.006246017078789001	0.009052399999999999	0	600
6	1744661880.6320422	0.73385683	0.001	0.013	3.2722319869154926	0.006245865420972145	0.0091209	0	600
7	1744661881.0341163	0.733815222	0.001	0.015	3.2720517707376904	0.006245682139319541	0.0089808	0	600
8	1744661881.438419	0.734084053	0.001	0.017	3.273216154877635	0.00624686641805211	0.0091393	0	600
9	1744661881.8387349	0.734327168	0.001	0.02	3.2742691556483146	0.006247937590453198	0.009152900000000002	0	600
10	1744661882.242311	0.734278346	0.001	0.022	3.2740576935681216	0.006247722465448896	0.0091533	0	600
11	1744661882.6436534	0.734364889	0.001	0.024	3.2744325361146402	0.006248103805700971	0.009198000000000001	0	600
12	1744661883.0463488	0.73453898	0.001	0.026	3.275186574150831	0.006248870980227511	0.009206700000000002	0	600
13	1744661883.450254	0.734726101	0.001	0.028	3.2759970488529695	0.006249695672355768	0.009225200000000001	0	600
14	1744661883.8511798	0.734620512	0.001	0.031	3.2755397126196013	0.006249230301041069	0.0092478	0	600
15	1744661884.2538736	0.734717228	0.001	0.033	3.2759586173459123	0.006249656564393348	0.009257099999999999	0	600
16	1744661884.6581028	0.734876528	0.001	0.035	3.2766485913202428	0.006250358717631122	0.009215	0	600
17	1744661885.0727363	0.735108089	0.001	0.037	3.277651548404172	0.006251379509444238	0.0092499	0	600
18	1744661885.4638498	0.734986936	0.001	0.039	3.2771268000243094	0.006250845410590821	0.0093098	0	600
19	1744661885.8635182	0.735094327	0.001	0.042	3.2775919412363455	0.00625131883800387	0.0093131	0	600
20	1744661886.266319	0.735060322	0.001	0.044	3.2774446558314674	0.006251168925197056	0.009308599999999998	0	600
21	1744661886.6703944	0.735180708	0.001	0.046	3.277966082114416	0.006251699668141207	0.0092653	0	600
22	1744661887.0737426	0.735327044	0.001	0.048	3.278599905287722	0.00625234487259834	0.009320400000000001	0	600
23	1744661887.4745467	0.735389666	0.001	0.05	3.2788711391246363	0.006252620995750707	0.009288099999999999	0	600
24	1744661887.8757503	0.735367149	0.001	0.052	3.2787736115415855	0.006252521708812539	0.0093011	0	600
25	1744661888.2791045	0.735466847	0.001	0.052	3.2792054321648925	0.006252961330396711	0.0093751	0	600
26	1744661888.6818256	0.73550521	0.001	0.05	3.279371593317292	0.006253130500940054	0.0092389	0	600
27	1744661889.0861425	0.735499793	0.001	0.048	3.2793481307371355	0.006253106613165052	0.0093135	0	600
28	1744661889.48629	0.735440544	0.001	0.046	3.2790915063303236	0.006252845343673981	0.0093395	0	600
29	1744661889.8898177	0.735253879	0.001	0.044	3.278283006694929	0.006252022275868334	0.009281399999999999	0	600
30	1744661890.2939646	0.735178293	0.001	0.042	3.27795562205699	0.006251689020775765	0.0092838	0	600
31	1744661890.694511	0.735117888	0.001	0.04	3.2776939906827307	0.006251422709853514	0.0092461	0	600
32	1744661891.0983071	0.735065866	0.001	0.037	3.277468668485037	0.006251193365980824	0.009274500000000001	0	600
33	1744661891.4995427	0.735140393	0.001	0.035	3.277791466290341	0.006251521927681659	0.009213299999999999	0	600
34	1744661891.9019806	0.734849943	0.001	0.033	3.2765334440628187	0.006250241532722299	0.0092505	0	600
35	1744661892.3059752	0.734751955	0.001	0.031	3.2761090299398017	0.00624980962578458	0.0092602	0	600
36	1744661892.7077127	0.734717224	0.001	0.029	3.275958600020765	0.006249656546763302	0.0092028	0	600
