	t	Vhall	err_Vhall	I_fuente	B	err_B	Vdiodo	err_Vdiodo	frec_TTL
0	1744669673.2497475	0.764310812	0.001	0.0	3.404136914691541	0.006381330376168438	0.030000000000000006	0	600
1	1744669673.6047173	0.764677046	0.001	0.006	3.4057231791517726	0.0063829751071771195	0.030000000000000006	0	600
2	1744669674.0065951	0.764708685	0.001	0.0121	3.405860216732274	0.006383117212771203	0.030000000000000006	0	600
3	1744669674.4109979	0.764868551	0.001	0.0181	3.406552642214887	0.006383835287512643	0.030000000000000006	0	600
4	1744669674.8115458	0.765006381	0.001	0.0241	3.4071496234633614	0.006384454438156419	0.030000000000000006	0	600
5	1744669675.2145216	0.76524481	0.001	0.0302	3.4081823278244765	0.006385525614461975	0.030000000000000006	0	600
6	1744669675.6171575	0.765593427	0.001	0.0362	3.40969228800658	0.006387092103360956	0.030000000000000006	0	600
7	1744669676.0186856	0.765694925	0.001	0.0422	3.410131904945981	0.006387548240206312	0.030000000000000006	0	600
8	1744669676.422757	0.765979726	0.001	0.0483	3.4113654597348275	0.006388828298373977	0.030000000000000006	0	600
9	1744669676.824123	0.7660112	0.001	0.0543	3.41150178265302	0.006388969773954822	0.030000000000000006	0	600
10	1744669677.229339	0.766175927	0.001	0.0603	3.4122152625203745	0.006389710265279943	0.030000000000000006	0	600
11	1744669677.6325831	0.766570338	0.001	0.0664	3.413923569646486	0.0063914835449609695	0.030000000000000006	0	600
12	1744669678.0327358	0.766755152	0.001	0.0724	3.414724052070164	0.006392314617036339	0.030000000000000006	0	600
13	1744669678.4426048	0.767018813	0.001	0.0784	3.4158660434577715	0.0063935004082069325	0.030000000000000006	0	600
14	1744669678.8365247	0.7671615	0.001	0.0845	3.41648406176584	0.006394142208180781	0.030000000000000006	0	600
15	1744669679.2407727	0.76739743	0.001	0.0905	3.417505942241444	0.006395203531687801	0.030000000000000006	0	600
16	1744669679.642866	0.767771865	0.001	0.0965	3.4191277275840584	0.00639688822371191	0.030000000000000006	0	600
17	1744669680.043934	0.767941768	0.001	0.1026	3.4198636261914697	0.006397652791415803	0.030000000000000006	0	600
18	1744669680.4487514	0.768182627	0.001	0.1086	3.4209068555793114	0.006398736796163291	0.030000000000000006	0	600
19	1744669680.851169	0.768272581	0.001	0.1146	3.4212964721448285	0.0063991416812445925	0.030000000000000006	0	600
20	1744669681.2521775	0.768660469	0.001	0.1207	3.4229765262876723	0.0064008878237972276	0.030000000000000006	0	600
21	1744669681.6545796	0.769030124	0.001	0.1267	3.42457760807977	0.006402552264170761	0.030000000000000006	0	600
