	t	Vhall	err_Vhall	I_fuente	B	err_B	Vdiodo	err_Vdiodo	frec_TTL
0	1744665184.0216322	0.711467324	0.001	0.0	3.175256616933616	0.006147976579279736	0.0158951	0	600
1	1744665184.5614238	0.711369158	0.001	0.002	3.1748314318415627	0.006147550688436475	0.015942799999999997	0	600
2	1744665184.9627533	0.71144935	0.001	0.004	3.1751787663861295	0.006147898597322155	0.015895299999999998	0	600
3	1744665185.3661187	0.711719261	0.001	0.007	3.176347828315731	0.0061490697358242375	0.0161043	0	600
4	1744665185.769032	0.711852717	0.001	0.009	3.176925864516096	0.006149648880465224	0.016070599999999997	0	600
5	1744665186.1714387	0.711868732	0.001	0.011	3.1769952300729005	0.006149718382668764	0.016035799999999996	0	600
6	1744665186.5736012	0.711956722	0.001	0.013	3.177376339991302	0.006150100257235976	0.016056400000000002	0	600
7	1744665186.9771922	0.711975757	0.001	0.015	3.177458786033997	0.006150182871786047	0.0160409	0	600
8	1744665187.3785024	0.712285709	0.001	0.017	3.178801277015112	0.00615152826122918	0.016134100000000002	0	600
9	1744665187.7814195	0.71236218	0.001	0.02	3.1791324948417974	0.0061518602389533964	0.016140599999999998	0	600
10	1744665188.1829016	0.712344527	0.001	0.022	3.1790560346373478	0.00615178360175641	0.016112899999999996	0	600
11	1744665188.5889502	0.712391905	0.001	0.024	3.179261242339519	0.006151989286613974	0.0161468	0	600
12	1744665188.9911196	0.712568045	0.001	0.026	3.1800241551821964	0.006152754033054892	0.016164	0	600
13	1744665189.391604	0.712600552	0.001	0.028	3.18016495231957	0.006152895178860747	0.0162016	0	600
14	1744665189.793333	0.712598869	0.001	0.031	3.180157662764022	0.006152887871174851	0.0161705	0	600
15	1744665190.1974936	0.712621551	0.001	0.033	3.180255905009381	0.006152986358486515	0.016178099999999997	0	600
16	1744665190.5984964	0.71292002	0.001	0.035	3.1815486598251024	0.006154282483232722	0.016209099999999997	0	600
17	1744665191.0014884	0.713119198	0.001	0.037	3.1824113568512113	0.006155147579153692	0.016186	0	600
18	1744665191.403235	0.713122448	0.001	0.039	3.182425433533048	0.0061551616959738984	0.016238800000000005	0	600
19	1744665191.8061469	0.713112931	0.001	0.042	3.1823842126773436	0.006155120357670929	0.016182499999999995	0	600
20	1744665192.2089136	0.713081203	0.001	0.044	3.1822467896123245	0.0061549825450372886	0.016192599999999998	0	600
21	1744665192.61072	0.713379749	0.001	0.046	3.183539877937123	0.0061562794195191995	0.0161838	0	600
22	1744665193.0142264	0.713487616	0.001	0.048	3.184007080841637	0.006156748056686872	0.016269	0	600
23	1744665193.4171197	0.713424482	0.001	0.05	3.183733629385922	0.006156473761494478	0.0161852	0	600
24	1744665193.8183773	0.713370534	0.001	0.052	3.1834999651300078	0.006156239385815271	0.016211899999999998	0	600
25	1744665194.2221432	0.713260942	0.001	0.052	3.1830252907559036	0.006155763293330677	0.016176	0	600
26	1744665194.625051	0.713321672	0.001	0.05	3.183288329798346	0.006156027113726351	0.0161648	0	600
27	1744665195.0264668	0.713410139	0.001	0.048	3.1836715057405125	0.0061564114478461105	0.0161991	0	600
28	1744665195.4289238	0.71333822	0.001	0.046	3.1833600039309715	0.0061560990026997345	0.016213700000000004	0	600
29	1744665195.8331454	0.713169178	0.001	0.044	3.182627834561425	0.006155364677663595	0.0161806	0	600
30	1744665196.2336674	0.712992283	0.001	0.042	3.1818616515972744	0.006154596331460407	0.016242	0	600
31	1744665196.6373608	0.71297541	0.001	0.04	3.1817885697964656	0.0061545230482676965	0.0162509	0	600
32	1744665197.0386443	0.71287454	0.001	0.037	3.181351672905124	0.0061540849653919745	0.016196600000000002	0	600
33	1744665197.4411402	0.712947652	0.001	0.035	3.1816683419397207	0.006154402490973265	0.0161866	0	600
