	t	Vhall	err_Vhall	I_fuente	B	err_B	Vdiodo	err_Vdiodo	frec_TTL
0	1744409224.0451937	0.39817683	0.001	0.0	1.8183056610949808	0.004976357917059983	0.014418199999999997	0	600
1	1744409224.2654903	0.398275668	0.001	0.009	1.8187337568117097	0.004976654440245573	0.014472400000000002	0	600
2	1744409224.589311	0.398862141	0.001	0.018	1.8212739395276383	0.004978415063800552	0.0144534	0	600
3	1744409224.9985008	0.399255061	0.001	0.027	1.822975788705252	0.00497959573124134	0.0145282	0	600
4	1744409225.3961976	0.399592146	0.001	0.036	1.8244358004889125	0.00498060932573273	0.0144728	0	600
5	1744409225.7978323	0.399678209	0.001	0.045	1.8248085640178064	0.004980868216044613	0.0145488	0	600
6	1744409226.199511	0.400063087	0.001	0.054	1.8264755809876263	0.0049820265037353855	0.014488800000000001	0	600
7	1744409226.6040542	0.400586124	0.001	0.063	1.8287410041992511	0.00498360193468999	0.0145684	0	600
8	1744409227.0054736	0.401064066	0.001	0.072	1.8308111080362843	0.004985042899404599	0.0145414	0	600
9	1744409227.407581	0.40149155	0.001	0.081	1.832662663808052	0.004986332838762717	0.014532799999999998	0	600
10	1744409227.8103068	0.401951965	0.001	0.09	1.8346568531827623	0.004987723311179295	0.014596999999999999	0	600
11	1744409228.213773	0.40246434	0.001	0.099	1.8368760962153894	0.004989272122076732	0.014552	0	600
12	1744409228.615393	0.402964247	0.001	0.108	1.8390413367652045	0.004990784682099261	0.0145726	0	600
13	1744409229.018251	0.403521379	0.001	0.117	1.8414544351975122	0.0049924720581001865	0.014558999999999999	0	600
14	1744409229.421675	0.403797391	0.001	0.126	1.8426499223073858	0.004993308662918822	0.014508000000000002	0	600
15	1744409229.8225625	0.404306533	0.001	0.135	1.8448551622900506	0.004994853027911344	0.014579600000000002	0	600
16	1744409230.225473	0.404433404	0.001	0.144	1.8454046769673718	0.00499523809036722	0.014596600000000001	0	600
17	1744409230.629406	0.404768886	0.001	0.153	1.8468577456984219	0.004996256740934569	0.014591400000000001	0	600
18	1744409231.0318458	0.405333077	0.001	0.162	1.8493014186836787	0.004997971274366491	0.014519400000000002	0	600
19	1744409231.4342847	0.405821157	0.001	0.17	1.8514154331054686	0.0049994559636448955	0.014572600000000002	0	600
20	1744409231.835957	0.406329754	0.001	0.179	1.8536183125368717	0.005001004494651745	0.014586600000000002	0	600
21	1744409232.239262	0.406825296	0.001	0.188	1.8557646470201585	0.005002514680501711	0.014590800000000001	0	600
22	1744409232.6410367	0.407313542	0.001	0.197	1.8578793804355438	0.00500400398509875	0.014633799999999999	0	600
23	1744409233.0429811	0.407699913	0.001	0.206	1.8595528640164354	0.005005183490270809	0.0146242	0	600
24	1744409233.4476273	0.407867909	0.001	0.215	1.8602805028600735	0.005005696606955868	0.014595000000000002	0	600
25	1744409233.8513966	0.408156042	0.001	0.224	1.8615284894962678	0.005006577032367948	0.014551399999999997	0	600
26	1744409234.2514596	0.408642167	0.001	0.233	1.8636340362525223	0.005008063504393267	0.014533	0	600
27	1744409234.6537735	0.409278106	0.001	0.242	1.8663884703972908	0.005010010081394487	0.014506200000000002	0	600
28	1744409235.0559983	0.4097574	0.001	0.251	1.8684644301339681	0.005011478675737289	0.0145706	0	600
29	1744409235.458423	0.410228755	0.001	0.26	1.8705060037853836	0.005012924200375551	0.0146144	0	600
30	1744409235.8617473	0.410734291	0.001	0.269	1.8726956251481397	0.005014475932403156	0.014565	0	600
31	1744409236.2636347	0.411266734	0.001	0.278	1.875001788442643	0.005016111801216095	0.0146032	0	600
32	1744409236.6669655	0.411737466	0.001	0.287	1.8770406637024326	0.005017559390241284	0.0145488	0	600
33	1744409237.0694504	0.412223463	0.001	0.296	1.879145656053987	0.005019055220560012	0.0145986	0	600
34	1744409237.4705863	0.412339382	0.001	0.305	1.879647734479162	0.00501941219765136	0.014604200000000001	0	600
35	1744409237.8735182	0.4127183	0.001	0.314	1.8812889369801369	0.005020579613440978	0.014601600000000001	0	600
36	1744409238.275939	0.413218217	0.001	0.323	1.8834542208428193	0.0050221210420969735	0.014562599999999998	0	600
37	1744409238.678413	0.413734317	0.001	0.332	1.8856895979184747	0.005023713829378346	0.0145824	0	600
38	1744409239.0814085	0.414142296	0.001	0.341	1.8874566719427894	0.005024973982855877	0.014623	0	600
39	1744409239.4828293	0.414664585	0.001	0.35	1.8897188553519482	0.005026588564536888	0.014713400000000001	0	600
40	1744409239.8860407	0.414882016	0.001	0.35	1.8906606113545386	0.005027261168209642	0.014594200000000002	0	600
41	1744409240.2896147	0.41474485	0.001	0.343	1.8900665060804456	0.0050268368266771155	0.014612999999999998	0	600
42	1744409240.6910105	0.414469575	0.001	0.336	1.8888742111288837	0.0050259855416713356	0.0145332	0	600
43	1744409241.0933423	0.414109654	0.001	0.328	1.887315290081709	0.005024873125136009	0.014531399999999996	0	600
44	1744409241.498029	0.413811775	0.001	0.321	1.886025090725152	0.005023953008142703	0.014591000000000002	0	600
45	1744409241.8984609	0.413305608	0.001	0.314	1.883832736320476	0.0050223906437994355	0.014602599999999999	0	600
46	1744409242.3018308	0.413214778	0.001	0.307	1.883439325547793	0.005022110433633537	0.014548	0	600
47	1744409242.7034826	0.412953371	0.001	0.3	1.8823070968804498	0.005021304250627983	0.014613000000000001	0	600
48	1744409243.1057792	0.412670449	0.001	0.293	1.881081680579348	0.005020432144194854	0.014539	0	600
49	1744409243.5116322	0.41229307	0.001	0.285	1.8794471439286335	0.005019269569043202	0.014536799999999997	0	600
50	1744409243.9141521	0.411928518	0.001	0.278	1.8778681646926634	0.005018147264079806	0.0144786	0	600
51	1744409244.315536	0.411604036	0.001	0.271	1.8764627401155218	0.005017148942270959	0.0144432	0	600
52	1744409244.717921	0.411062964	0.001	0.264	1.8741192021479205	0.00501548555444322	0.014587600000000001	0	600
53	1744409245.1184063	0.410802812	0.001	0.257	1.8729924092454098	0.005014686366246977	0.014644600000000002	0	600
54	1744409245.5218954	0.410485981	0.001	0.249	1.8716201233429548	0.005013713571331235	0.014589200000000002	0	600
55	1744409245.9234445	0.409995799	0.001	0.242	1.8694970045564816	0.005012209628596053	0.014597600000000002	0	600
56	1744409246.3266833	0.409666058	0.001	0.235	1.868068801742485	0.005011198697334779	0.014538800000000001	0	600
57	1744409246.7306762	0.409414886	0.001	0.228	1.8669809037947103	0.0050104290546396785	0.0145906	0	600
58	1744409247.13131	0.409219758	0.001	0.221	1.8661357484798131	0.005009831386539951	0.014553400000000003	0	600
59	1744409247.5333564	0.408620455	0.001	0.214	1.8635399953552803	0.005007997085154039	0.014588199999999999	0	600
60	1744409247.9376683	0.408545459	0.001	0.206	1.863215166176505	0.0050077676850555745	0.0145972	0	600
61	1744409248.3386967	0.408184768	0.001	0.199	1.8616529100385566	0.0050066648337456525	0.014579799999999999	0	600
62	1744409248.7413757	0.407754621	0.001	0.192	1.859789820050256	0.005005350569597065	0.014560399999999998	0	600
63	1744409249.1459522	0.407291436	0.001	0.185	1.8577836330113346	0.005003936525790556	0.0145952	0	600
64	1744409249.5468295	0.407006118	0.001	0.178	1.8565478389472543	0.005003066088154149	0.014583799999999997	0	600
65	1744409249.9491234	0.406711257	0.001	0.17	1.855270711414015	0.005002167019026866	0.014576	0	600
66	1744409250.3514843	0.40620819	0.001	0.163	1.8530917839981682	0.005000634234612903	0.0145602	0	600
67	1744409250.7535384	0.40594392	0.001	0.156	1.8519471548569484	0.004999829607855661	0.014552200000000001	0	600
68	1744409251.1574366	0.405701116	0.001	0.149	1.8508955011164379	0.004999090686462427	0.014556799999999998	0	600
