	t	Vhall	err_Vhall	I_fuente	B	err_B	Vdiodo	err_Vdiodo	frec_TTL
0	1744408963.644566	0.414070561	0.001	0.0	1.8871459670900048	0.005024752342821704	0.0143414	0	600
1	1744408964.1614838	0.414361044	0.001	0.007	1.8884041322499885	0.005025650026448432	0.014355600000000001	0	600
2	1744408964.5647404	0.414537854	0.001	0.014	1.8891699470547676	0.005026196654485805	0.0143578	0	600
3	1744408964.9679694	0.414851977	0.001	0.021	1.8905305038327875	0.005027168229572899	0.0145028	0	600
4	1744408965.372115	0.415247531	0.001	0.029	1.892243761619619	0.005028392448300804	0.014443000000000001	0	600
5	1744408965.77231	0.415639915	0.001	0.036	1.8939432892275516	0.005029607713949	0.014491399999999998	0	600
6	1744408966.1760087	0.415811499	0.001	0.043	1.8946864687279374	0.005030139400865664	0.0145506	0	600
7	1744408966.5805032	0.416059	0.001	0.05	1.895758466522167	0.0050309066191040475	0.014479800000000001	0	600
8	1744408966.980597	0.416564753	0.001	0.057	1.897949027774141	0.005032475437508938	0.014534	0	600
9	1744408967.3844657	0.416712868	0.001	0.064	1.89859055630652	0.0050329351503540475	0.014533400000000002	0	600
10	1744408967.7864864	0.4170228	0.001	0.071	1.8999329606619006	0.005033897496528507	0.014547399999999999	0	600
11	1744408968.1881485	0.417352485	0.001	0.079	1.901360920923841	0.0050349217594404	0.014545800000000001	0	600
12	1744408968.5922415	0.417886306	0.001	0.086	1.903673052731443	0.00503658150450405	0.014576399999999998	0	600
13	1744408968.9941983	0.418109252	0.001	0.093	1.904638695780288	0.005037275149505185	0.014557	0	600
14	1744408969.3972492	0.418460979	0.001	0.1	1.906162126264088	0.0050383700247139005	0.0145872	0	600
15	1744408969.7985651	0.418937924	0.001	0.107	1.9082279118082623	0.005039855775526288	0.0145618	0	600
16	1744408970.2007487	0.419073563	0.001	0.114	1.9088154032075353	0.005040278539143313	0.014568599999999998	0	600
17	1744408970.619828	0.419366541	0.001	0.121	1.9100843749278826	0.0050411920475296286	0.014523600000000001	0	600
18	1744408971.0056694	0.420005937	0.001	0.129	1.912853782330839	0.005043187332068816	0.0145756	0	600
19	1744408971.4091322	0.42050867	0.001	0.136	1.9150312630969217	0.005044757728586561	0.014547	0	600
